genomic_position,proportional_coverage,percent_gene_expression,method,sample,gene
6590221,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6590222,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6590223,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6594009,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6594010,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6594011,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6594012,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6594013,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6594014,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6594015,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6594016,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6594017,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6594018,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6594019,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6594020,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6594021,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6594022,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6594023,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6594024,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6594025,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6594026,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6594027,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6594028,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6594029,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6594030,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6594031,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6594032,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6594033,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6594034,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6595754,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6595755,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6595756,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6595757,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6595758,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6595759,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6595760,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6595761,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6595762,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6595763,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6595764,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6595765,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6595766,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6595767,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6595768,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6595769,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6595770,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6595771,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6595772,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595773,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595774,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595775,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595776,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595777,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595778,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595779,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595780,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595781,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595782,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595783,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595784,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595785,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595786,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595787,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595788,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595789,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595790,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595791,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595792,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595793,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595794,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595795,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595796,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595797,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595798,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595799,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595800,0.0002836477095447,82.725854488725,10x,sample_name,GAPDH
6595801,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6595802,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6595803,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6595804,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6595805,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6595806,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6595807,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6595808,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6596482,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6596483,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6596484,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6596485,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6596486,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6596487,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6596488,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6596489,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6596490,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6596491,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6596492,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6596493,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6596494,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6596495,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6596496,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6596497,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6596498,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6596499,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6596500,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6596501,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6610014,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6610015,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6610016,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6610017,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6610018,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6610019,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6610020,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6610021,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6610022,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6610023,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6610024,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6610025,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6610026,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6610027,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6610028,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6610029,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6610030,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6610031,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6610032,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615524,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615525,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615526,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615527,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615528,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615529,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615530,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615531,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615532,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615533,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615534,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615535,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615536,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615537,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615538,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615539,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615540,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615541,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615542,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615543,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615544,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615545,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615546,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615547,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615548,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615549,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615550,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615551,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615552,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615553,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615554,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615555,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615556,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615557,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615558,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615559,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615560,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615561,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615562,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615563,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615564,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615565,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615566,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615567,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615568,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615569,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615570,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615571,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615572,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615573,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615574,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615575,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615576,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615577,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615578,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615579,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615580,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615581,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615582,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615583,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615584,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615585,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615586,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615587,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615588,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615589,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615590,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615591,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615592,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615593,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615594,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615595,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6615596,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623499,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623500,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623501,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623502,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623503,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623504,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623505,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623506,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623507,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623508,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623509,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623510,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623511,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623512,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623513,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623514,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623515,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623516,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623517,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623518,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623519,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623520,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623521,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623522,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623523,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623524,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623525,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623526,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623527,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623528,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623529,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623530,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623531,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623532,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623533,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623534,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623535,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623536,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623537,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623538,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623539,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623540,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623541,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6623542,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6629001,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6629002,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6629003,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6629004,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6629005,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6629006,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6629007,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6629008,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6629009,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6629010,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6629011,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6629012,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6629013,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6629014,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6629015,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6629016,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6629017,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6629018,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6633690,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6633691,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6633692,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6633693,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6633694,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6633695,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6633696,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6633697,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6633698,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6633699,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6633700,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6633701,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6633702,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6633703,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6633704,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6633705,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6633706,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6633707,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6633708,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6633709,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6633710,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6633711,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6639729,0.0007091192738618,82.725854488725,10x,sample_name,GAPDH
6639730,0.0007091192738618,82.725854488725,10x,sample_name,GAPDH
6639731,0.0007091192738618,82.725854488725,10x,sample_name,GAPDH
6639732,0.0007091192738618,82.725854488725,10x,sample_name,GAPDH
6639733,0.0007091192738618,82.725854488725,10x,sample_name,GAPDH
6639734,0.0007091192738618,82.725854488725,10x,sample_name,GAPDH
6645693,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645694,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645695,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645696,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645697,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645698,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645699,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645700,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645701,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645702,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645703,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645704,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645705,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645706,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645707,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645708,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645709,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645710,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645711,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645712,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645713,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645714,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645715,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645716,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645717,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645718,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645719,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645720,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645721,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6645722,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6649824,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6649825,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6649826,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6649827,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6649828,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6649829,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6649830,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6649831,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6649832,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6649833,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6649834,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6649835,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6649836,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6649837,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6649838,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6649839,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655202,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655203,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655204,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655205,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655206,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655207,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655208,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655209,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655210,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655211,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655212,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655213,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655214,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655215,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655216,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655217,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655218,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655219,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655220,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655221,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655222,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655223,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655224,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655225,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655226,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655227,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655228,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655229,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655230,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655231,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655232,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655233,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655234,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655235,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655236,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655237,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655238,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655239,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655240,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655241,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655242,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655243,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655244,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655245,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655246,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655247,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655248,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655249,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655250,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655251,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655252,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655253,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6655254,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6657335,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6657336,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6657337,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6657338,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6657339,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6657340,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6657341,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6657342,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6657343,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6657344,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6657345,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6657346,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6657347,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6657348,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6657349,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6657350,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6657351,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6657352,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6657353,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6657354,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6657355,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6657356,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6657357,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6657358,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
6657359,0.0001418238547723,82.725854488725,10x,sample_name,GAPDH
